date_complete,annee,pays,zone,localite,activite,type_attaque,sexe,age,tranche_age,geocoded_query,latitude,longitude,geocode_status,geocode_source
2002-01-30,2002,AUSTRALIA,New South Wales,Just north of Fingal Spit,Surfing,Unprovoked,M,20.0,20-29,"Just north of Fingal Spit, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-02-16,2002,AUSTRALIA,Queensland,Sunshine Beach,Surfing,Unprovoked,M,30.0,30-39,"Sunshine Beach, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-09-16,2002,BRAZIL,Pernambuco,"Piedade Beach, Jaboatão dos Guararapes City",Swimming,Unprovoked,M,19.0,10-19,"Piedade Beach, Jaboatão dos Guararapes City, Pernambuco, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2002-11-28,2002,USA,California,"Salmon Creek, Sonoma County",Body boarding,Unprovoked,M,48.0,40-49,"Salmon Creek, Sonoma County, California, USA",,,not_requested,Nominatim/OpenStreetMap
2002-04-09,2002,BAHAMAS,Abaco Islands,Walkers Cay,Standing,Unprovoked,M,43.0,40-49,"Walkers Cay, Abaco Islands, BAHAMAS",,,not_requested,Nominatim/OpenStreetMap
2002-07-20,2002,USA,North Carolina,"Emerald Isle, Carteret County",Swimming,Unprovoked,F,15.0,10-19,"Emerald Isle, Carteret County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2002-01-01,2002,USA,Hawaii,"Olowalu, Maui",Snorkeling,Unprovoked,M,35.0,30-39,"Olowalu, Maui, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2002-05-13,2002,USA,Florida,"Ten Thousand Islands National Wildlife Refuge, Collier County",Fishing,Unprovoked,M,31.0,30-39,"Ten Thousand Islands National Wildlife Refuge, Collier County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2002-11-28,2002,MICRONESIA,Caroline Islands,"Pision Reef, Truk",Scuba diving,Unprovoked,M,,,"Pision Reef, Truk, Caroline Islands, MICRONESIA",,,not_requested,Nominatim/OpenStreetMap
2002-08-05,2002,USA,North Carolina,"Topsail Beach, Pender County",Standing,Unprovoked,M,14.0,10-19,"Topsail Beach, Pender County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2002-11-02,2002,USA,Florida,"New Smyrna Beach, Volusia County",Boogie boarding,Unprovoked,M,16.0,10-19,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2002-11-17,2002,USA,Hawaii,Ka'anapali,Swimming,Unprovoked,F,34.0,30-39,"Ka'anapali, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2002-04-18,2002,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,28.0,20-29,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2002-07-10,2002,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Surfing,Provoked,M,19.0,10-19,"Ponce Inlet, New Smyrna Beach, Volusia County, Florida, USA",29.0645699,-80.915154,geocoded,Nominatim/OpenStreetMap
2002-08-07,2002,USA,Florida,"Ponce De Leon Inlet, Volusia County",Standing,Unprovoked,M,15.0,10-19,"Ponce De Leon Inlet, Volusia County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2002-07-10,2002,BRAZIL,Pernambuco,"Piedade Beach, Recife",Surfing,Unprovoked,M,22.0,20-29,"Piedade Beach, Recife, Pernambuco, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2002-09-30,2002,USA,Florida,"Ormond Beach, Volusia County",Surfing,Unprovoked,M,47.0,40-49,"Ormond Beach, Volusia County, Florida, USA",29.2854132,-81.0557921,geocoded,Nominatim/OpenStreetMap
2002-01-30,2002,AUSTRALIA,Western Australia,Collie River,Swimming,Unprovoked,M,32.0,30-39,"Collie River, Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-09-05,2002,USA,Florida,"Daytona Beach Shores, Volusia County","Wading, when he stepped on the shark",Provoked,M,36.0,30-39,"Daytona Beach Shores, Volusia County, Florida, USA",29.1760933,-80.9828323,geocoded,Nominatim/OpenStreetMap
2002-06-03,2002,SOUTH AFRICA,KwaZulu-Natal between Port Edward and Port St Johns,Off Mkhambati,Snorkeling (filming the sardine run),Unprovoked,M,50.0,50-59,"Off Mkhambati, KwaZulu-Natal between Port Edward and Port St Johns, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2002-05-31,2002,USA,California,"Stinson Beach, Marin County",Surfing,Unprovoked,M,24.0,20-29,"Stinson Beach, Marin County, California, USA",,,not_requested,Nominatim/OpenStreetMap
2002-04-02,2002,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,M,41.0,40-49,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2002-05-22,2002,USA,Florida,"Atlantic Avenue, Palm Beach County",Playing in the surf with his 2 dogs,Unprovoked,M,35.0,30-39,"Atlantic Avenue, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2002-03-25,2002,USA,Hawaii,"Brenecke Beach, Po'ipu, Kaua'i",Body-boarding,Unprovoked,M,17.0,10-19,"Brenecke Beach, Po'ipu, Kaua'i, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2002-12-16,2002,AUSTRALIA,Queensland,Miami Lake,Swimming,Unprovoked,M,23.0,20-29,"Miami Lake, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-04-12,2002,AUSTRALIA,New South Wales,"Bar Beach, Newcastle",Swimming,Unprovoked,M,45.0,40-49,"Bar Beach, Newcastle, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-06-13,2002,PAPUA NEW GUINEA,Louisiade Archipelago,"Gawa Reefs, Sudest Island",Attempting to retreive a dinghy,Unprovoked,,,,"Gawa Reefs, Sudest Island, Louisiade Archipelago, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
2002-06-11,2002,USA,Hawaii,"Anini Beach, Kaua'i",Sitting on surfboard,Unprovoked,,,,"Anini Beach, Kaua'i, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2002-08-28,2002,USA,Hawaii,"Kewalo Basin Channel, O'ahu",Surfing,Unprovoked,M,16.0,10-19,"Kewalo Basin Channel, O'ahu, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2002-12-21,2002,AUSTRALIA,Queensland,Depth of 40 m on the wreck of the St. Paul off Brisbane,Scuba diving,Unprovoked,M,26.0,20-29,"Depth of 40 m on the wreck of the St. Paul off Brisbane, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-06-13,2002,PAPUA NEW GUINEA,Louisiade Archipelago,"Brooker Island , Calvados Chain",Inconnue,Unprovoked,,,,"Brooker Island , Calvados Chain, Louisiade Archipelago, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
2002-10-03,2002,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,18.0,10-19,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2002-06-16,2002,INDONESIA,,"Shark caught in Indonesia, offloaded to trawler that docked at Samut Prakan, 20 miles south of Bangkok, Thailand",Inconnue,Invalid,,,,"Shark caught in Indonesia, offloaded to trawler that docked at Samut Prakan, 20 miles south of Bangkok, Thailand, INDONESIA",,,not_requested,Nominatim/OpenStreetMap
2002-05-07,2002,AUSTRALIA,Northern Territory,Darwin,Fishing from prawn trawler,Provoked,M,20.0,20-29,"Darwin, Northern Territory, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-04-21,2002,AUSTRALIA,New South Wales,26 nautical miles out to sea off Lake Macquarie,Fishing (Drowned 2-Apr-2002),Invalid,M,52.0,50-59,"26 nautical miles out to sea off Lake Macquarie, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2002-10-14,2002,BRAZIL,Pernambuco,"Piedade Beach, Jaboatão dos Guararapes City, Recife",Swimming,Unprovoked,M,36.0,30-39,"Piedade Beach, Jaboatão dos Guararapes City, Recife, Pernambuco, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2002-09-29,2002,USA,Florida,"Sebastian Inlet, Brevard County",Surfing,Unprovoked,M,32.0,30-39,"Sebastian Inlet, Brevard County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2002-01-04,2002,SOUTH AFRICA,KwaZulu-Natal,Durban Harbor,Fishing,Unprovoked,M,16.0,10-19,"Durban Harbor, KwaZulu-Natal, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2002-05-21,2002,PAPUA NEW GUINEA,Milne Bay Province,Tewatewa Island,Collecting beche-de-mer,Unprovoked,M,14.0,10-19,"Tewatewa Island, Milne Bay Province, PAPUA NEW GUINEA",,,not_requested,Nominatim/OpenStreetMap
2002-08-17,2002,USA,Alabama,"Gulf of Mexico, 65 miles offshore from Mobile",Swimming,Unprovoked,F,29.0,20-29,"Gulf of Mexico, 65 miles offshore from Mobile, Alabama, USA",,,not_requested,Nominatim/OpenStreetMap
2002-10-30,2002,USA,Hawaii,"Kama'ole Beach Park I, Kihei, Maui",Swimming,Unprovoked,F,60.0,60-69,"Kama'ole Beach Park I, Kihei, Maui, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2003-12-26,2003,USA,Florida,"Miami, Dade County",Swimming,Invalid,M,28.0,20-29,"Miami, Dade County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-12-31,2003,SOUTH AFRICA,KwaZulu-Natal,Salt Rock,Inconnue,Watercraft,,,,"Salt Rock, KwaZulu-Natal, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2003-09-13,2003,USA,South Carolina,"Isle of Palms, Charleston County","Standing, stepped on shark",Unprovoked,M,15.0,10-19,"Isle of Palms, Charleston County, South Carolina, USA",32.7867697,-79.7880359,geocoded,Nominatim/OpenStreetMap
2003-08-12,2003,USA,California,"Venice Beach, Los Angeles County",Swimming,Invalid,M,31.0,30-39,"Venice Beach, Los Angeles County, California, USA",,,not_requested,Nominatim/OpenStreetMap
2003-04-09,2003,USA,Florida,"Melbourne Beach, Brevard County",Surfing,Unprovoked,M,,,"Melbourne Beach, Brevard County, Florida, USA",28.0684067,-80.5607951,geocoded,Nominatim/OpenStreetMap
2003-10-14,2003,USA,Florida,Near Patrick Air Force Base Brevard County,Surfing,Unprovoked,M,19.0,10-19,"Near Patrick Air Force Base Brevard County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-05-07,2003,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Provoked,M,34.0,30-39,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2003-06-24,2003,USA,Hawaii,"Makua Beach, Oahu",Swimming with pod of dolphins,Unprovoked,M,60.0,60-69,"Makua Beach, Oahu, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2003-11-12,2003,USA,Florida,"South Jetty, New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,24.0,20-29,"South Jetty, New Smyrna Beach, Volusia County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-11-30,2003,AUSTRALIA,Western Australia,Perth? (Margaret River District),Swimming,Unprovoked,M,,,"Perth? (Margaret River District), Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2003-06-24,2003,USA,Florida,"Cocoa Beach, Brevard County",Standing,Unprovoked,F,12.0,10-19,"Cocoa Beach, Brevard County, Florida, USA",28.3184107,-80.6094959,geocoded,Nominatim/OpenStreetMap
2003-04-20,2003,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,M,30.0,30-39,"Playalinda Beach, Brevard County, Florida, USA",28.6773237,-80.6472179,geocoded,Nominatim/OpenStreetMap
2003-06-08,2003,USA,Florida,"Ponce Inlet, Volusia County",Surfing,Unprovoked,,15.0,10-19,"Ponce Inlet, Volusia County, Florida, USA",29.0963729,-80.9369983,geocoded,Nominatim/OpenStreetMap
2003-12-13,2003,NEW ZEALAND,Cook Islands,Pukapuka Northern Group,Swimming / shipwreck,Unprovoked,M,45.0,40-49,"Pukapuka Northern Group, Cook Islands, NEW ZEALAND",,,not_requested,Nominatim/OpenStreetMap
2003-10-06,2003,USA,Florida,Palm Beach?,Swimming to shore from boat or kayak,Invalid,M,,,"Palm Beach?, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-12-13,2003,USA,Florida,"Melbourne Beach, Brevard County",Swimming,Unprovoked,M,13.0,10-19,"Melbourne Beach, Brevard County, Florida, USA",28.0684067,-80.5607951,geocoded,Nominatim/OpenStreetMap
2003-05-25,2003,USA,Florida,"Coral Cove Park, Jupiter Inlet, Palm Beach County",Surfing,Unprovoked,M,18.0,10-19,"Coral Cove Park, Jupiter Inlet, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-10-05,2003,USA,Hawaii,"Cove Beach / Kalama Beach, Kihei, Maui",Wading near a fishing net,Unprovoked,F,41.0,40-49,"Cove Beach / Kalama Beach, Kihei, Maui, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2003-09-29,2003,FIJI,Taveuni,Welagi coastal reef off Drekeniwai,Wading to shore from his boat,Unprovoked,M,40.0,40-49,"Welagi coastal reef off Drekeniwai, Taveuni, FIJI",,,not_requested,Nominatim/OpenStreetMap
2003-05-10,2003,USA,Hawaii,Between Magic Sands Beach and Kahaluu Beach on the Kona coast,Swimming,Unprovoked,M,20.0,20-29,"Between Magic Sands Beach and Kahaluu Beach on the Kona coast, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2003-09-21,2003,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,21.0,20-29,"Ponce Inlet, New Smyrna Beach, Volusia County, Florida, USA",29.0645699,-80.915154,geocoded,Nominatim/OpenStreetMap
2003-08-19,2003,USA,California,"Avila Beach, San Luis Obispo County","Swimming, wearing black wetsuit & swim fins",Unprovoked,F,50.0,50-59,"Avila Beach, San Luis Obispo County, California, USA",,,not_requested,Nominatim/OpenStreetMap
2003-11-06,2003,SOUTH AFRICA,KwaZulu-Natal,Karridene,Surf skiing,Unprovoked,,,,"Karridene, KwaZulu-Natal, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2003-02-15,2003,AUSTRALIA,South Australia,"Goolwa Beach, Fleurieu Peninsula",Wading,Unprovoked,M,37.0,30-39,"Goolwa Beach, Fleurieu Peninsula, South Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2003-04-20,2003,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,18.0,10-19,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2003-10-27,2003,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,46.0,40-49,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2003-10-05,2003,USA,Florida,"Ocean Reef Park, Singer Island, Palm Beach County",Surfing,Unprovoked,F,,,"Ocean Reef Park, Singer Island, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-07-26,2003,AUSTRALIA,Northern Territory,Nhulunbuy,Surf skiing,Unprovoked,M,37.0,30-39,"Nhulunbuy, Northern Territory, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2003-10-31,2003,USA,Florida,"Ponte Vedra Beach, St. Johns County",Surfing,Unprovoked,M,18.0,10-19,"Ponte Vedra Beach, St. Johns County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
,2003,FRENCH POLYNESIA,Society Islands,Moorea,Spearfishing,Unprovoked,M,,,"Moorea, Society Islands, FRENCH POLYNESIA",,,not_requested,Nominatim/OpenStreetMap
2003-06-26,2003,USA,Florida,St Augustine Beach. St. Johns County,Surfing,Unprovoked,M,15.0,10-19,"St Augustine Beach. St. Johns County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-03-10,2003,USA,Florida,"Petting Tank, Florida Aquarium, Tampa, Hillsborough County",Petting captive sharks,Provoked,F,,,"Petting Tank, Florida Aquarium, Tampa, Hillsborough County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-04-20,2003,USA,Florida,"Sunglow Pier, Daytona Beach Shores, Volusia County",Surfing,Unprovoked,M,23.0,20-29,"Sunglow Pier, Daytona Beach Shores, Volusia County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-05-03,2003,USA,Florida,"Daytona Beach Shores, Volusia County",Walking,Unprovoked,F,9.0,0-9,"Daytona Beach Shores, Volusia County, Florida, USA",29.1760933,-80.9828323,geocoded,Nominatim/OpenStreetMap
2003-07-04,2003,BAHAMAS,Abaco Islands,10 miles west of Walker’s Cay,Spearfishing,Unprovoked,M,39.0,30-39,"10 miles west of Walker’s Cay, Abaco Islands, BAHAMAS",,,not_requested,Nominatim/OpenStreetMap
2003-07-01,2003,USA,Florida,"Fort Lauderdale, Broward County",Spearfishing,Unprovoked,M,,,"Fort Lauderdale, Broward County, Florida, USA",26.1223084,-80.1433786,geocoded,Nominatim/OpenStreetMap
2003-12-08,2003,AUSTRALIA,Victoria,Collendina Beach east of Ocean Grove,Surfing amid a shoal of sharks,Unprovoked,M,36.0,30-39,"Collendina Beach east of Ocean Grove, Victoria, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2003-10-31,2003,USA,Hawaii,"Tunnels surf break off Makua Beach, Kaua'i",Surfing,Unprovoked,F,13.0,10-19,"Tunnels surf break off Makua Beach, Kaua'i, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2003-09-19,2003,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,19.0,10-19,"Ponce Inlet, New Smyrna Beach, Volusia County, Florida, USA",29.0645699,-80.915154,geocoded,Nominatim/OpenStreetMap
2003-09-12,2003,SOUTH AFRICA,Western Cape Province,Near the wreck of the Kakapo off Noordhoek Beach,Body boarding,Unprovoked,M,19.0,10-19,"Near the wreck of the Kakapo off Noordhoek Beach, Western Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2003-02-11,2003,AUSTRALIA,New South Wales,"Coogee Bay, near Sydney",Swimming,Unprovoked,M,24.0,20-29,"Coogee Bay, near Sydney, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2003-04-25,2003,BRAZIL,Rio de Janeiro,"Copacabana Beach, Rio de Janiero",Swimming,Unprovoked,M,16.0,10-19,"Copacabana Beach, Rio de Janiero, Rio de Janeiro, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2003-06-24,2003,BRAZIL,Pernambuco,"Piedade, Recife",Inconnue,Unprovoked,M,,,"Piedade, Recife, Pernambuco, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2003-02-27,2003,NEW ZEALAND,Southland,East side of Bench Island in the Foveaux Strait,Scuba diving,Unprovoked,M,44.0,40-49,"East side of Bench Island in the Foveaux Strait, Southland, NEW ZEALAND",,,not_requested,Nominatim/OpenStreetMap
2003-04-23,2003,BRAZIL,Pernambuco,"Pau Amarelo Beach, Paulista District (17 km from Recife)",Surfing,Unprovoked,M,17.0,10-19,"Pau Amarelo Beach, Paulista District (17 km from Recife), Pernambuco, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2003-06-01,2003,USA,South Carolina,"Pawleys Island, Georgetown County",Swimming,Invalid,F,22.0,20-29,"Pawleys Island, Georgetown County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2003-04-21,2003,USA,Florida,"Melbourne Beach, Brevard County",Surfing,Unprovoked,M,36.0,30-39,"Melbourne Beach, Brevard County, Florida, USA",28.0684067,-80.5607951,geocoded,Nominatim/OpenStreetMap
2003-01-03,2003,COSTA RICA,North Pacific coast,Playa Tamarindo,Surfing,Unprovoked,M,,,"Playa Tamarindo, North Pacific coast, COSTA RICA",,,not_requested,Nominatim/OpenStreetMap
2003-07-01,2003,NEW ZEALAND,Cook Islands,Beveridge Reef,Snorkeling,Unprovoked,M,,,"Beveridge Reef, Cook Islands, NEW ZEALAND",,,not_requested,Nominatim/OpenStreetMap
2003-06-19,2003,USA,North Carolina,"Masonboro Island, New Hanover County",Surfing,Unprovoked,M,33.0,30-39,"Masonboro Island, New Hanover County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2003-04-11,2003,VENEZUELA,Nueva Esparta,"El Yaqu, Isla de Margarita",Surfing,Unprovoked,M,28.0,20-29,"El Yaqu, Isla de Margarita, Nueva Esparta, VENEZUELA",,,not_requested,Nominatim/OpenStreetMap
2003-02-08,2003,AUSTRALIA,Queensland,Burleigh Lake on the Gold Coast,Swimming,Unprovoked,M,84.0,80-89,"Burleigh Lake on the Gold Coast, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2003-10-05,2003,USA,Florida,"Stuart Park Beach, Martin County",Surfing,Unprovoked,M,18.0,10-19,"Stuart Park Beach, Martin County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-10-24,2003,USA,Hawaii,Honolua Bay,Snorkeling,Invalid,M,56.0,50-59,"Honolua Bay, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2003-11-01,2003,AUSTRALIA,New South Wales,"Seal Rocks, north of Newcastle",Standing,Unprovoked,M,,,"Seal Rocks, north of Newcastle, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2003-11-22,2003,USA,Florida,"Daytona Beach, Volusia County",Surfing,Unprovoked,F,35.0,30-39,"Daytona Beach, Volusia County, Florida, USA",29.2108147,-81.0228331,geocoded,Nominatim/OpenStreetMap
2003-11-06,2003,EGYPT,Sinai Peninsula,"Sha’ab Mahmud, Ras Mohamed Park",Snorkeling,Unprovoked,M,,,"Sha’ab Mahmud, Ras Mohamed Park, Sinai Peninsula, EGYPT",,,not_requested,Nominatim/OpenStreetMap
2003-04-18,2003,USA,Florida,"North Beach, Patrick AFB, Brevard County",Surfing,Unprovoked,M,12.0,10-19,"North Beach, Patrick AFB, Brevard County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2003-11-01,2003,PANAMA,Pearl Islands,,Spearfishing,Provoked,M,,,"Pearl Islands, PANAMA",,,not_requested,Nominatim/OpenStreetMap
2003-07-10,2003,BAHAMAS,Abaco Islands,Bakers Bay,Spearfishing,Unprovoked,M,58.0,50-59,"Bakers Bay, Abaco Islands, BAHAMAS",,,not_requested,Nominatim/OpenStreetMap
2003-04-23,2003,BRAZIL,Rio de Janeiro,"Copacabana Beach, Rio de Janiero",Swimming,Unprovoked,M,7.0,0-9,"Copacabana Beach, Rio de Janiero, Rio de Janeiro, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2003-10-05,2003,USA,Florida,"South Jetty, New Smyrna Beach, Volusia County",Surfing,Provoked,M,30.0,30-39,"South Jetty, New Smyrna Beach, Volusia County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
